Date,Average of uwind0,Average of uwind1,Average of uwind2,Average of uwind3,Average of uwind4,Average of uwind5,Average of uwind6,Average of uwind7,Average of uwind8,Average of uwind9,Average of uwind10,Average of uwind11,Average of uwind12,Average of uwind13,Average of uwind14,Average of uwind15,Average of uwind16,Average of uwind17,Average of uwind18,Average of uwind19,Average of uwind20,Average of uwind21,Average of uwind22,Average of uwind23,Average of uwind24,Average of uwind25,Average of uwind26,Average of uwind27,Average of uwind28,Average of uwind29,Average of uwind30,Average of uwind31,Average of uwind32,Average of uwind33,Average of uwind34,Average of uwind35
12/1/2011,-1.713913366,-1.562174237,-1.446956842,-1.417391631,-1.686087258,-1.534348133,-1.373913352,-1.32608727,-1.687391625,-1.48695684,-1.253043792,-1.156522056,-1.726522064,-1.487391598,-1.172609011,-0.830435103,-1.677826394,-1.482609014,-0.978261203,-0.353043792,-1.683913352,-1.607391644,-0.933043806,-0.21956554,-1.663913367,-1.504348155,-0.986956844,-0.565217715,-1.462174256,-1.165217713,-0.828261194,-0.674348156,-1.380435123,-0.91913076,-0.516087287,-0.356956834
12/2/2011,-4.574545481,-3.690909093,-3.211363652,-3.100454558,-4.167727275,-3.498636397,-2.933636362,-2.898181834,-4.111818205,-3.407272729,-2.605000024,-2.485909077,-4.241363645,-3.436818199,-2.539090888,-2.103181817,-4.033181884,-3.71590908,-2.842272726,-1.957727259,-4.089545467,-4.049090884,-3.161363645,-2.288181814,-4.234999982,-3.919090889,-3.20409092,-2.639999991,-4.137727282,-3.528636369,-2.913181836,-2.688636352,-4.30227271,-3.339090889,-2.515909119,-2.392727261
12/3/2011,-4.919000006,-4.235000002,-3.854999995,-3.740499973,-4.464499998,-3.974000013,-3.567000002,-3.614500004,-4.500499964,-3.957999969,-3.290999997,-3.321000004,-4.783500028,-4.10049994,-3.33549999,-3.18500002,-4.63549999,-4.486500025,-3.939499962,-3.514999998,-4.645500004,-4.77100004,-4.395500016,-4.084499973,-4.797500038,-4.69549998,-4.386500037,-4.136500025,-4.918000007,-4.554999971,-4.183999979,-4.069500005,-5.272499943,-4.562,-3.935999984,-3.907000023
12/4/2011,-5.40952376,-4.76047618,-4.38476189,-4.269999981,-4.969047592,-4.509047599,-4.11000002,-4.169047639,-5.050000032,-4.500000057,-3.793809516,-3.844285727,-5.414285705,-4.685238123,-3.843333312,-3.691904783,-5.265714305,-5.122380938,-4.522380942,-4.055714335,-5.156190509,-5.438095229,-5.029999971,-4.699047588,-5.156666688,-5.329523813,-5.055238111,-4.797142869,-5.256190459,-5.127142861,-4.878571454,-4.766666685,-5.620952402,-5.140000025,-4.714285737,-4.705714305
12/5/2011,-4.797272736,-4.322727252,-4.04545454,-3.945909137,-4.347272737,-4.050909113,-3.812727262,-3.833181771,-4.238181848,-3.92181824,-3.528636401,-3.566818172,-4.296363631,-3.890454574,-3.458181858,-3.45772727,-4.140909122,-4.112727301,-3.881818175,-3.751818169,-4.043636399,-4.264545449,-4.177272764,-4.133181854,-3.989090899,-4.17863635,-4.128636355,-4.051818165,-4.041818142,-4.065454564,-3.999090921,-3.950454517,-4.241818163,-4.077727242,-3.929545446,-3.968636361
12/6/2011,-1.642000011,-1.453999995,-1.361499994,-1.324999993,-1.453500004,-1.355,-1.27100001,-1.409999999,-1.659500015,-1.490999994,-1.208499999,-1.40049998,-2.07150005,-1.765000018,-1.393000044,-1.539000006,-2.066500002,-2.118500002,-2.023499999,-2.109999989,-1.936999982,-2.266000003,-2.428999994,-2.675499988,-1.887000006,-2.243500014,-2.424999977,-2.530000005,-2.067500014,-2.299500058,-2.423500013,-2.451500002,-2.357499995,-2.4315,-2.470499997,-2.538500014
12/7/2011,1.043809528,1.053809537,1.038571427,1.035714281,1.059047604,1.079523804,1.065714257,1.159523812,1.317619008,1.240952364,1.062857162,1.181428574,1.729047625,1.527619018,1.202380953,1.072857143,1.777619053,1.714761912,1.362380972,1.01571431,1.644761877,1.855714262,1.512857156,1.209047607,1.541428574,1.847619034,1.708571411,1.558095236,1.596666691,1.778571394,1.809047602,1.788571463,1.759999997,1.770476145,1.739523829,1.611904774
12/8/2011,-0.976818196,-0.777727277,-0.697727282,-0.723636364,-1.060909083,-0.889090891,-0.736818181,-0.694090894,-1.013636367,-0.849090892,-0.709090893,-0.617272736,-0.91545453,-0.784999998,-0.655,-0.460454537,-0.881363644,-0.73636361,-0.496363645,-0.178636368,-1.014999983,-0.784545464,-0.434999993,-0.063181823,-1.158181807,-0.797727275,-0.494545477,-0.289090908,-0.999545471,-0.68136366,-0.454090897,-0.389090891,-0.800909098,-0.518636357,-0.284545454,-0.179090924
12/9/2011,-1.057500015,-0.783000002,-0.655500012,-0.663499998,-1.210000004,-0.913500018,-0.615000003,-0.5675,-1.36449999,-0.989499988,-0.565499994,-0.424499996,-1.551999992,-1.127500001,-0.652999991,-0.415000006,-1.519000001,-1.327499993,-0.888000004,-0.468999998,-1.642500009,-1.511999996,-1.100000011,-0.708500003,-1.870000013,-1.498999993,-1.123999988,-0.862499987,-1.958499996,-1.424500022,-0.982,-0.878000002,-2.194500005,-1.442000009,-0.809999999,-0.843000002
12/10/2011,-2.400499989,-2.269999996,-2.175000006,-2.128499986,-2.207999995,-2.123499998,-2.059000011,-2.030499998,-2.043500008,-1.97649999,-1.913499987,-1.890499999,-1.887000003,-1.825499978,-1.800000025,-1.862000006,-1.821999997,-1.828999998,-1.9,-2.010000016,-1.898999991,-1.826499984,-1.953000005,-2.080000005,-2.006000014,-1.824500029,-1.856000016,-1.903499976,-2.022999985,-1.855500007,-1.771500002,-1.769999977,-2.02999999,-1.871500026,-1.748000001,-1.809999976
12/11/2011,-4.160000029,-3.895714249,-3.723333313,-3.651904776,-3.840476184,-3.685714279,-3.559047585,-3.586666675,-3.763333343,-3.582857132,-3.339047625,-3.396190484,-3.816190441,-3.560476201,-3.288571432,-3.359047612,-3.738571411,-3.737619042,-3.661904801,-3.690476213,-3.759047616,-3.8309524,-3.904285681,-4.020476199,-3.861428573,-3.82857141,-3.859523802,-3.890952388,-3.989523785,-3.877142861,-3.79333332,-3.791428572,-4.18523818,-3.957619014,-3.75904765,-3.791428577
12/12/2011,-3.582272731,-3.076363616,-2.80590909,-2.755454548,-3.385454553,-3.007272734,-2.669545457,-2.762272752,-3.484090908,-3.02363637,-2.455000026,-2.561363635,-3.76136362,-3.179545446,-2.53909091,-2.529090914,-3.663636408,-3.560454569,-3.198636369,-2.995000005,-3.672727292,-3.798181837,-3.661363613,-3.608636368,-3.801363631,-3.795909047,-3.704545455,-3.630909107,-3.899545431,-3.776818189,-3.648636384,-3.616363645,-4.097727266,-3.82272729,-3.57909092,-3.606363643
12/13/2011,-4.740000044,-4.278571435,-4.014761913,-3.956666617,-4.504285733,-4.164761918,-3.872857162,-3.884285711,-4.406666699,-4.041428589,-3.622857151,-3.6295238,-4.402380989,-3.980952433,-3.551428591,-3.489523837,-4.262380975,-4.167142891,-3.898571412,-3.70190474,-4.31428571,-4.318571409,-4.152857133,-4.030000028,-4.444761889,-4.314761843,-4.172380936,-4.071904773,-4.493809518,-4.280476195,-4.102380946,-4.061428592,-4.611904746,-4.273333311,-3.973809526,-3.899047624
12/14/2011,-5.341904776,-4.77190473,-4.442380973,-4.346190475,-4.931428569,-4.528571424,-4.196666683,-4.136190448,-4.707142864,-4.309047631,-3.869523866,-3.771428551,-4.581904752,-4.142380953,-3.69047619,-3.519047618,-4.393809534,-4.253809532,-3.879047615,-3.520000004,-4.422380947,-4.408095212,-4.053333356,-3.708095235,-4.487142813,-4.332857121,-4.032380984,-3.792380974,-4.411428554,-4.134285688,-3.860952355,-3.75619051,-4.445714303,-4.012380941,-3.636190466,-3.580000009
12/15/2011,-4.690909126,-3.981363665,-3.59545453,-3.497272741,-4.255909085,-3.757727276,-3.350454569,-3.304545468,-4.105909044,-3.602272716,-3.032272751,-2.939090908,-4.100909092,-3.528636369,-2.933181817,-2.75590908,-3.906818151,-3.752272725,-3.309999997,-2.933181801,-3.909545454,-3.960909107,-3.610454527,-3.290454507,-3.969545429,-3.86772728,-3.570454543,-3.324545427,-3.939545458,-3.658181862,-3.361363649,-3.245909062,-4.068636417,-3.593181849,-3.198181813,-3.190909093
12/16/2011,-3.204090912,-2.747272733,-2.494545452,-2.417272733,-2.866363636,-2.554090913,-2.296363622,-2.278181808,-2.73363637,-2.413181822,-2.04318182,-2.012727277,-2.708636344,-2.334545465,-1.956818162,-1.925000008,-2.565909105,-2.506818197,-2.306818182,-2.189090886,-2.51954546,-2.633181841,-2.551818181,-2.498181817,-2.486818226,-2.547727267,-2.471363647,-2.387727251,-2.424545455,-2.39181815,-2.313181838,-2.254999984,-2.44545455,-2.330000005,-2.236818181,-2.26272726
12/17/2011,-0.400476189,-0.233809525,-0.153809518,-0.126666667,-0.238095235,-0.143333328,-0.088571428,-0.133333343,-0.181428555,-0.109999994,-0.033809533,-0.110952393,-0.159047621,-0.084761906,-0.047142853,-0.227619039,-0.117142864,-0.183809522,-0.341428578,-0.606190487,-0.120952383,-0.189999989,-0.500952382,-0.828571419,-0.13333334,-0.140476196,-0.317619046,-0.451904766,-0.095238087,-0.123333323,-0.177619051,-0.186666653,-0.03333333,-0.121904774,-0.215714283,-0.326666665
12/18/2011,-0.689545446,-1.105000012,-1.287272709,-1.304999998,-0.827727289,-1.113181821,-1.319999969,-1.448181825,-0.933181803,-1.148636389,-1.335909076,-1.572727303,-1.047272735,-1.217727277,-1.408181841,-1.783636386,-1.112272723,-1.306363621,-1.701818182,-2.234090886,-0.95409091,-1.237272718,-1.826363664,-2.468181798,-0.754545466,-1.265909081,-1.801818199,-2.17863638,-0.759545454,-1.415000026,-1.952727255,-2.098181848,-0.639545441,-1.464090891,-2.141363639,-2.242272701
12/19/2011,-4.390999973,-5.190999961,-5.391499996,-5.310500002,-4.71000002,-5.091499972,-5.256500018,-5.378500068,-5.17299999,-5.27049998,-5.196499979,-5.390499997,-5.785500002,-5.66500001,-5.35400002,-5.326000023,-5.867999983,-5.925000024,-5.632500005,-5.390500045,-5.400500047,-6.068500006,-5.845999992,-5.662,-4.818499982,-5.855500007,-5.896999979,-5.770500016,-4.669999981,-5.48499999,-5.856000018,-5.808500028,-4.713500082,-5.307999992,-5.746000004,-5.715500021
12/20/2011,-4.577391324,-4.305652162,-4.077391345,-3.962608679,-4.257826059,-4.034782638,-3.827391282,-3.78130437,-4.116086981,-3.857391342,-3.544782649,-3.484782592,-4.066086956,-3.746956571,-3.39869565,-3.279565179,-3.908260879,-3.844347803,-3.556521768,-3.283913042,-3.807826081,-3.963913044,-3.697391303,-3.426521737,-3.680434828,-3.8026087,-3.586956517,-3.369565254,-3.544347828,-3.496086973,-3.343043462,-3.226086948,-3.556086952,-3.349130441,-3.171739091,-3.169130439
12/21/2011,-2.596500015,-2.432499993,-2.28499998,-2.196000013,-2.352000002,-2.206499969,-2.076499975,-2.028000004,-2.190499999,-2.036499993,-1.861999994,-1.805999994,-2.067999989,-1.891999992,-1.724500002,-1.712499999,-1.955500004,-1.930500014,-1.839500009,-1.773999996,-1.926999994,-1.978000008,-1.923499995,-1.855000001,-1.881499993,-1.854499999,-1.750999999,-1.646499991,-1.778500021,-1.652999993,-1.507500023,-1.423499998,-1.764000005,-1.569500001,-1.424500021,-1.493000013
12/22/2011,-2.203499991,-1.859499988,-1.680499982,-1.615499987,-1.922499998,-1.685499995,-1.509000023,-1.464999998,-1.785000023,-1.580500027,-1.367999998,-1.297999998,-1.694999982,-1.486499988,-1.313499999,-1.340500022,-1.581,-1.581499997,-1.563999982,-1.620000002,-1.544999996,-1.634,-1.72100003,-1.810000012,-1.492000003,-1.505000022,-1.499000022,-1.473999979,-1.400499995,-1.326500024,-1.240000004,-1.171999979,-1.381999991,-1.266000009,-1.19499999,-1.33499999
12/23/2011,-0.718095234,-0.610952372,-0.560476175,-0.52571429,-0.520476188,-0.46428571,-0.464285697,-0.384285718,-0.199523809,-0.250952383,-0.385714265,-0.304285731,0.223333326,0.068095249,-0.202380934,-0.359523798,0.315238107,0.241904772,-0.075714284,-0.390952391,0.256190465,0.362857148,0.049523799,-0.21142858,0.261428583,0.45380951,0.351904777,0.260000005,0.408095229,0.546666677,0.59809524,0.623809495,0.602857139,0.638095244,0.636190501,0.496190451
12/24/2011,-0.882272731,-0.737727261,-0.717272727,-0.718181825,-0.725454541,-0.676363637,-0.689090904,-0.72454546,-0.651363628,-0.676818176,-0.733181822,-0.791818169,-0.578636355,-0.64136364,-0.783636364,-1.062272736,-0.572272723,-0.694999992,-1.052272729,-1.533181797,-0.678636367,-0.632727274,-1.164545475,-1.739090901,-0.869999998,-0.747727264,-1.105909093,-1.430454556,-1.047272728,-1.057272727,-1.195454551,-1.310909078,-1.113636354,-1.2431818,-1.364090911,-1.491818172
12/25/2011,-2.241363655,-1.890454563,-1.703181824,-1.659545424,-2.074545448,-1.811363633,-1.571818191,-1.613181789,-2.156818185,-1.830454554,-1.418181808,-1.45272727,-2.383636377,-1.959090916,-1.482272718,-1.429545446,-2.31,-2.235454517,-1.942727274,-1.75409091,-2.293636353,-2.415909074,-2.270000001,-2.177272713,-2.365454521,-2.374090887,-2.258636366,-2.159090912,-2.463181811,-2.316818158,-2.150454531,-2.097272726,-2.699090891,-2.35136364,-2.042727264,-2.054999991
12/26/2011,-1.136818167,-0.794090905,-0.666818183,-0.680454544,-1.07954546,-0.846818183,-0.676818172,-0.650909089,-0.996363641,-0.810909089,-0.650909088,-0.58909091,-0.892272728,-0.743181814,-0.644090903,-0.642272725,-0.843636365,-0.78863636,-0.784999998,-0.822272712,-0.996818188,-0.816818179,-0.872727286,-0.97045454,-1.239545458,-0.98318181,-1.033636379,-1.132272718,-1.354090906,-1.232272737,-1.238181809,-1.314545464,-1.352272711,-1.350909087,-1.359090928,-1.361363631
12/27/2011,0.08142859,0.119523804,0.137619028,0.129047605,0.036190454,0.087619061,0.119523799,0.230952357,0.278095235,0.256666665,0.145238096,0.298571414,0.673809543,0.538571437,0.323333334,0.372857129,0.730476164,0.768095236,0.666666671,0.657142883,0.586190473,0.867142853,0.895238096,0.968095232,0.456666643,0.805714304,0.889999997,0.908571453,0.46000002,0.728571458,0.86333331,0.863809537,0.5338095,0.718571433,0.856666664,0.865238139
12/28/2011,0.608500032,0.722999998,0.746000011,0.738499978,0.759500012,0.771499984,0.732499993,0.721500014,0.893499996,0.826000015,0.718500002,0.683999983,1.04950002,0.932000006,0.788999996,0.79049999,1.075999979,1.064000009,1.021499986,1.046000024,1.086999985,1.118000015,1.170000001,1.258999997,1.156999999,1.16100001,1.209999994,1.259499979,1.312500001,1.277499995,1.259499992,1.281500024,1.499499962,1.422999992,1.364500002,1.433499987
12/29/2011,-1.354000002,-0.983500012,-0.791500007,-0.767999998,-1.271499977,-0.983999989,-0.744000003,-0.698499995,-1.213999999,-0.934999995,-0.648999999,-0.544500005,-1.170499996,-0.892999996,-0.577499995,-0.264000001,-1.09049999,-0.886499994,-0.4205,0.146499988,-1.151500008,-1.003000001,-0.393000004,0.249499999,-1.198499995,-0.931500002,-0.44449999,-0.061999997,-0.963500003,-0.626499987,-0.301000003,-0.161000002,-0.788000001,-0.376499997,-0.028000003,0.110000001
12/30/2011,-1.74954545,-1.178636358,-0.876818185,-0.815909087,-1.516363628,-1.09681818,-0.73954545,-0.77863636,-1.654999995,-1.179090911,-0.596818184,-0.591363616,-1.990909096,-1.395909091,-0.676363633,-0.313181832,-1.904545487,-1.668636367,-0.927272734,-0.173636367,-1.848181818,-1.948181819,-1.191818189,-0.450454539,-1.836818195,-1.804999995,-1.24454545,-0.766818185,-1.75318181,-1.432272736,-1.013181822,-0.826363637,-1.921818185,-1.262727262,-0.685454547,-0.548181807
12/31/2011,-0.180476182,0.033333338,0.128095237,0.153333343,-0.005714286,0.128571434,0.191904759,0.281428581,0.307142837,0.326190493,0.253333336,0.368571429,0.734761905,0.637142867,0.453809527,0.484285708,0.834285708,0.860476177,0.778571435,0.784285711,0.728095249,0.948571425,0.991428572,1.100952372,0.680476196,1.005714284,1.143333331,1.227619037,0.899523794,1.154761889,1.312857144,1.374285716,1.178095222,1.317142849,1.40476191,1.372380948
1/1/2012,-0.136499992,0.102999989,0.204500011,0.227000019,0.003500003,0.176000001,0.283000012,0.35599999,0.200500003,0.292500003,0.329500017,0.441499994,0.458499996,0.478499994,0.442500009,0.494999998,0.532499995,0.58149999,0.586500022,0.638999999,0.4045,0.607499991,0.676999998,0.781999995,0.270499996,0.62499999,0.773500022,0.855000011,0.326500013,0.671999984,0.901500012,0.954000008,0.386000005,0.730500023,1.005000004,0.975999993
1/2/2012,2.365454555,2.384090919,2.355,2.334090913,2.409090904,2.391363618,2.325909094,2.403636382,2.661818168,2.524545447,2.284545457,2.378181804,3.052272726,2.789545482,2.453181825,2.492727285,3.069999987,3.090909075,2.963181805,2.972272716,2.920000028,3.226363626,3.295454551,3.414545449,2.793181837,3.115454533,3.186818172,3.192727317,2.840909094,3.000000014,3.036363634,3.003636344,3.027272732,3.026363634,3.015909111,3.096363658
1/3/2012,2.803181858,2.364545468,2.073181834,2.010909109,2.84318181,2.406363651,1.947727261,1.995909085,3.229545478,2.592727264,1.775454508,1.751818208,3.85590907,3.010454525,2.007727258,1.713636363,3.805909122,3.566363619,2.791818195,2.165454539,3.762727271,3.951363592,3.388636353,2.921818189,3.873181816,3.879090931,3.48,3.140909111,4.043181812,3.716363671,3.319545437,3.182727304,4.508636377,3.783636378,3.156818203,3.171818181
1/4/2012,-2.369499993,-2.100500012,-1.921500011,-1.882500006,-2.307500019,-2.065500009,-1.830499989,-1.7645,-2.289000017,-2.001500013,-1.677500004,-1.545499996,-2.312999997,-1.986999992,-1.571999997,-1.129999996,-2.229499996,-1.977500018,-1.321999993,-0.510499997,-2.213499997,-2.139999992,-1.266000005,-0.330499995,-2.128500006,-1.948,-1.260500013,-0.688000001,-1.743500007,-1.390499993,-0.964499999,-0.736499993,-1.509500015,-0.986000005,-0.53750001,-0.355999993
1/5/2012,0.374166666,0.214166662,0.125833351,0.116250007,0.411249991,0.277916667,0.117916671,0.290833328,0.915833341,0.615000013,0.135833341,0.328333336,1.697916676,1.181249995,0.514583343,0.506666664,1.76166667,1.733333326,1.367083345,1.217083341,1.588750011,2.005416665,1.947500007,2.012916682,1.546250006,1.994583341,2.064583328,2.067916659,1.843333345,2.05541667,2.108750002,2.116666651,2.345000016,2.272083353,2.180833326,2.226666654
1/6/2012,-0.264999991,-0.20045455,-0.181818175,-0.180909101,-0.177727275,-0.156818183,-0.176818175,-0.086363631,0.111818181,0.025909099,-0.153181815,-0.045909091,0.534090904,0.331363635,0.047727266,0.085454554,0.598181821,0.608181823,0.487727262,0.48545453,0.519090911,0.727727274,0.775909087,0.897727273,0.519090906,0.766818177,0.876363631,0.944999988,0.728636361,0.889090911,0.977272726,1.018636359,1.015000003,1.054090904,1.069090901,1.099999997
1/7/2012,-0.503913042,-0.387391306,-0.327826089,-0.299565213,-0.343913052,-0.279999999,-0.269565218,-0.190434779,-0.02826086,-0.068695645,-0.196086962,-0.110869559,0.400434778,0.250434789,0.018695651,0.006956532,0.492173924,0.487826074,0.354347827,0.308260863,0.458260869,0.593043468,0.583478263,0.642173923,0.532173913,0.689999987,0.764782605,0.826521735,0.842608694,0.91391304,0.951739125,1.012608687,1.227391312,1.139565212,1.035217397,1.003043473
1/8/2012,-1.622499993,-1.44149998,-1.353499989,-1.323499992,-1.457499988,-1.33599997,-1.269499993,-1.189999989,-1.171999982,-1.141499995,-1.179000008,-1.080000009,-0.803499999,-0.859499994,-0.990000003,-0.981000004,-0.710000013,-0.686999994,-0.761000001,-0.77250001,-0.787000005,-0.621,-0.607999995,-0.544499999,-0.804999987,-0.571500002,-0.480999999,-0.426999998,-0.584999996,-0.430499999,-0.345500002,-0.3,-0.291999993,-0.255999994,-0.248000003,-0.246999997
1/9/2012,-2.662777746,-2.291111088,-2.100555544,-2.035000003,-2.334444456,-2.085555519,-1.920555542,-1.847222231,-2.010555567,-1.853888894,-1.746666675,-1.654444421,-1.650000014,-1.561111136,-1.586111105,-1.753333335,-1.499444427,-1.554444432,-1.800000004,-2.138888884,-1.586111127,-1.516666672,-1.894444437,-2.281111114,-1.693888894,-1.509999977,-1.696666683,-1.869999986,-1.69444446,-1.577222197,-1.567777778,-1.590555537,-1.637222214,-1.630555549,-1.66277777,-1.822777798
1/10/2012,-1.520000001,-1.052608701,-0.838695646,-0.787826098,-1.241739136,-0.910434767,-0.682173904,-0.591739127,-0.989565213,-0.75652174,-0.566956516,-0.41869565,-0.7126087,-0.544347813,-0.436956504,-0.350869577,-0.57434783,-0.497391289,-0.404347828,-0.290869563,-0.682173906,-0.521739136,-0.398260858,-0.248260867,-0.798695646,-0.468260864,-0.274782612,-0.147826088,-0.714782608,-0.348695657,-0.081304339,-0.003043479,-0.663478272,-0.283478246,0.006956519,-0.084782608
1/11/2012,-0.307142845,-0.246190471,-0.199047605,-0.182380966,-0.354761904,-0.248095239,-0.148571435,0.027142845,-0.131904751,-0.071904754,-0.086666655,0.179999989,0.23142856,0.19571429,0.120952388,0.369523838,0.302380975,0.438095225,0.592857167,0.908571438,0.179523831,0.478095225,0.862380976,1.331904785,0.115714297,0.558571444,0.959047609,1.247619014,0.319999994,0.795238112,1.170476193,1.302857154,0.494761868,0.976190484,1.352857155,1.346190473
1/12/2012,2.881000018,2.706499976,2.56250003,2.502999979,2.808999974,2.635499984,2.440500009,2.533999991,3.159000027,2.833999991,2.346999979,2.43599999,3.754999959,3.236500025,2.569499987,2.422999996,3.763,3.670499992,3.184000003,2.822999966,3.623500025,3.938499987,3.634499967,3.400499976,3.55400002,3.828500009,3.655000019,3.463499999,3.567000008,3.617499971,3.514999998,3.430499995,3.781499994,3.580999935,3.395499986,3.388999987
