Date,Average of vwind0,Average of vwind1,Average of vwind2,Average of vwind3,Average of vwind4,Average of vwind5,Average of vwind6,Average of vwind7,Average of vwind8,Average of vwind9,Average of vwind10,Average of vwind11,Average of vwind12,Average of vwind13,Average of vwind14,Average of vwind15,Average of vwind16,Average of vwind17,Average of vwind18,Average of vwind19,Average of vwind20,Average of vwind21,Average of vwind22,Average of vwind23,Average of vwind24,Average of vwind25,Average of vwind26,Average of vwind27,Average of vwind28,Average of vwind29,Average of vwind30,Average of vwind31,Average of vwind32,Average of vwind33,Average of vwind34,Average of vwind35
6/5/2014,0.620499999,0.809000004,0.873000006,0.8745,0.620000001,0.784999992,0.909499998,0.936999989,0.601999996,0.740499988,0.867499995,0.942500001,0.594000007,0.713,0.831500001,0.973000004,0.603500008,0.700000008,0.868999995,1.071500016,0.478000002,0.651499994,0.867000008,1.081999999,0.290000001,0.596499999,0.790499987,0.902499993,0.236999997,0.5525,0.769000006,0.795999993,0.173500003,0.533499998,0.838000001,0.897500005
6/6/2014,-0.524736852,-0.293684208,-0.178421045,-0.19473684,-0.663684205,-0.428947377,-0.200000005,-0.076315803,-0.646315787,-0.396842104,-0.162105268,0.07947368,-0.568947369,-0.346315794,-0.108947371,0.243684206,-0.512631574,-0.320526319,0.049999998,0.512105265,-0.629473683,-0.408421056,0.094736844,0.586842108,-0.796315797,-0.522105256,-0.191052635,0.028947372,-0.834210527,-0.57263158,-0.374210516,-0.351052631,-0.859473685,-0.575789467,-0.328421051,-0.145789478
6/7/2014,-0.890434798,-0.531304351,-0.343043479,-0.346956527,-0.991304345,-0.659999999,-0.348260873,-0.2426087,-1.006521735,-0.648695657,-0.282173918,-0.05782609,-1.00043478,-0.647391299,-0.283478264,0.030434784,-0.922173905,-0.742608691,-0.373478249,0.01173914,-1.019565227,-0.877391303,-0.485652168,-0.126086957,-1.189565231,-0.966521748,-0.702173914,-0.529130437,-1.268695635,-1.015652151,-0.817826077,-0.796956522,-1.372173902,-1.063043476,-0.80608695,-0.707826081
6/8/2014,-0.953913041,-0.649565212,-0.48086957,-0.488260874,-1.116521743,-0.804782615,-0.493043478,-0.41217391,-1.242173913,-0.860434784,-0.438260868,-0.238695653,-1.390000006,-0.968260874,-0.507826088,-0.190434779,-1.341739118,-1.156521741,-0.737826085,-0.340434783,-1.404782601,-1.332173918,-0.942608695,-0.617391294,-1.553478282,-1.453478264,-1.247391304,-1.106521728,-1.62391305,-1.53434783,-1.458260873,-1.46565217,-1.687391312,-1.594347832,-1.515217382,-1.416956523
6/9/2014,-0.508999995,-0.232000001,-0.0735,-0.076499997,-0.669500004,-0.386000001,-0.081999999,-0.066999999,-0.959499998,-0.550999998,-0.041999999,0.0655,-1.361500007,-0.8415,-0.202000003,0.179499996,-1.354999995,-1.129499999,-0.493500002,0.131999996,-1.322000006,-1.385499999,-0.767499996,-0.203999998,-1.349999991,-1.388000011,-1.016499993,-0.703000002,-1.349500009,-1.252499989,-1.069000007,-0.993999997,-1.471500003,-1.179999998,-0.899999993,-0.72649999
6/10/2014,1.716086932,1.819130426,1.853043469,1.834782601,1.566086963,1.706086969,1.852608715,1.921304361,1.476086948,1.650434782,1.834347827,1.990000012,1.400000007,1.581304337,1.799565215,2.057826086,1.390434793,1.544347844,1.850000016,2.207391298,1.272608682,1.456956516,1.836086952,2.187391315,1.043913054,1.2982609,1.53869564,1.675652168,0.762608689,1.07913043,1.307826081,1.297391289,0.425652162,0.900869565,1.327826089,1.450000017
6/11/2014,2.840454524,2.671818202,2.547272726,2.512272737,2.788636359,2.653636369,2.500454545,2.587727276,3.09681822,2.836818186,2.438636373,2.520909093,3.624090899,3.195909121,2.624545466,2.452727274,3.626363603,3.535909089,3.038636381,2.610909094,3.487727295,3.768636368,3.367727301,2.993181814,3.392272732,3.573636358,3.264545452,2.963181832,3.402272723,3.250454534,2.958636371,2.803181822,3.70409091,3.167727297,2.689090924,2.686818166
6/12/2014,3.132083327,2.854583333,2.680416663,2.646250019,3.11166665,2.871249974,2.616250003,2.693333333,3.469166666,3.082499991,2.541249995,2.589166666,4.060416698,3.492083321,2.758750002,2.484166667,4.052083383,3.891250014,3.234583358,2.646666671,3.942083299,4.184999992,3.625416666,3.104583318,3.895416657,4.005416671,3.589583347,3.20708332,3.871249994,3.652083337,3.301666637,3.125833342,4.135833333,3.554583311,3.049583341,3.007083327
6/13/2014,1.72391304,1.634782601,1.571304342,1.548695655,1.71434783,1.63826087,1.532608709,1.64956521,2.10826086,1.896521729,1.536956528,1.656521725,2.735217379,2.343913052,1.801739133,1.683043475,2.787391289,2.726956533,2.306521722,1.989130435,2.673478287,2.951304322,2.679565233,2.472608701,2.67217391,2.900000002,2.747391286,2.593043472,2.941739124,2.870869564,2.687826084,2.628260856,3.472173898,3.030434785,2.632173906,2.628260856
6/14/2014,1.336666672,1.172083326,1.089583325,1.064166662,1.292083335,1.138333335,0.999166657,0.989166663,1.341666658,1.166666662,0.960833338,0.916249995,1.436249997,1.230416658,0.993333335,0.880416669,1.407500019,1.325833324,1.102083341,0.884166664,1.46208333,1.415833343,1.20125,0.99916666,1.593750002,1.421249999,1.230416685,1.099166667,1.753333308,1.442916664,1.180416661,1.12958334,2.035416689,1.532083321,1.100833319,1.085416655
6/15/2014,1.801363641,1.735909083,1.677727277,1.666363631,1.772272715,1.719999999,1.669545447,1.669545464,1.722272726,1.661363629,1.598181815,1.604090908,1.673181803,1.608636353,1.555454544,1.589999998,1.627272709,1.632727284,1.634545432,1.659090916,1.595909069,1.64681818,1.680909084,1.688636357,1.517272724,1.490454525,1.430909072,1.362272723,1.330909094,1.240000004,1.132727277,1.048181823,1.2059091,1.099545461,1.038636365,1.153181821
6/16/2014,-0.130869576,-0.013913036,0.021304356,0.021304353,-0.121739119,-0.023043494,0.040434782,0.057391301,-0.066956527,-0.009999993,0.011304344,0.048695659,0.036086958,0.046521734,0.026956529,0.063043481,0.041739126,0.096086951,0.113478254,0.158260866,-0.137391309,0.106956508,0.162173907,0.232173924,-0.383913053,0.037826085,0.159565224,0.195217386,-0.461304352,-0.06695653,0.165217391,0.179130437,-0.513478255,-0.102173915,0.245217389,0.303913038
6/17/2014,0.352173915,0.359565224,0.326956537,0.31434783,0.353913044,0.362173929,0.329999988,0.427391301,0.610434781,0.502608684,0.286086953,0.414782609,1.025652178,0.783478263,0.43695651,0.419130434,1.042608703,1.047826081,0.807391296,0.654347835,0.80086956,1.191739142,1.073913053,0.986086962,0.520434779,1.017391296,0.991739133,0.884347833,0.433913048,0.737391306,0.813913043,0.746086954,0.516086955,0.653043469,0.761739138,0.826956527
6/18/2014,0.356086949,0.065652174,-0.096956526,-0.103478265,0.447826084,0.186521733,-0.104347828,0.039999998,0.991304334,0.532608695,-0.130000001,-0.011304347,1.823913053,1.128695653,0.244782609,0.028695652,1.855217382,1.71695652,1.053913042,0.557391302,1.663043483,2.077826088,1.652608703,1.334782607,1.573478264,1.985217387,1.775217385,1.543043459,1.726956524,1.814782601,1.696086956,1.61391304,2.163913065,1.886521745,1.625217399,1.62347828
6/19/2014,0.371818177,0.111818182,-0.034090908,-0.058636367,0.349545453,0.133636364,-0.079999998,0.023181818,0.701818186,0.367727273,-0.100454542,-0.014090904,1.267727273,0.774545452,0.143181821,-0.030909091,1.280454548,1.164999991,0.649090908,0.22590909,1.188181809,1.42136364,1.038181816,0.719999987,1.190909103,1.364090902,1.131363627,0.914545456,1.351818172,1.260909095,1.061818179,0.985909109,1.745909085,1.330909096,0.957272737,0.92318183
6/20/2014,0.153043476,0.231739132,0.245217391,0.21,0.05695652,0.130869564,0.183478258,0.315652179,0.301304345,0.299130429,0.199565212,0.391304345,0.718260871,0.592608693,0.382608693,0.48304348,0.777391298,0.836086952,0.762173913,0.79304347,0.656956526,0.929130437,1.006086958,1.130869564,0.594782603,0.891739135,0.992608705,1.038695644,0.759130426,0.915652174,0.972173915,0.978695644,1.046521752,1.02260869,0.974347815,1.008260866
6/21/2014,0.449583329,0.729999991,0.82499999,0.790416665,0.308333331,0.573749994,0.797499996,0.953749992,0.46374999,0.672083326,0.800416668,1.080000013,0.772916661,0.871666663,0.913749997,1.189166668,0.83791667,1.016666671,1.197916675,1.48708333,0.606666663,1.011666662,1.345833323,1.684999985,0.332916667,0.824999992,1.067083322,1.180833337,0.378750008,0.685416668,0.820416665,0.797916663,0.585833326,0.72666667,0.839583331,0.994999996
6/22/2014,0.336250004,0.388333336,0.412083336,0.399583335,0.252916668,0.330833333,0.402916665,0.545833332,0.425416668,0.461249996,0.428333332,0.652499996,0.729583337,0.6775,0.575833336,0.751666671,0.769166668,0.860416657,0.90083333,1.045000007,0.649583326,0.906666661,1.094583339,1.297916659,0.54666667,0.77875,0.888333329,0.931666669,0.626666669,0.69125,0.676249991,0.640416665,0.853333336,0.729583329,0.613749998,0.691250005
6/23/2014,1.256190482,1.169047622,1.123333332,1.107619044,1.169999991,1.129523814,1.10238096,1.138571441,1.185714287,1.136666667,1.065238095,1.125238098,1.252857136,1.175714283,1.080476179,1.094285721,1.236666664,1.234761914,1.17047619,1.126190458,1.208571432,1.269523814,1.234285718,1.185714277,1.173809532,1.163333326,1.080000001,0.998571433,1.138095238,1.013809521,0.872857141,0.799999999,1.200952374,0.951428572,0.734285718,0.749047611
6/24/2014,0.126086957,-0.004782604,-0.040434781,-0.022173911,0.179130428,0.075217394,-0.019130435,0.009999999,0.243043473,0.120869564,-0.016086956,0.008695657,0.32565218,0.186521737,0.029565215,-0.022608696,0.3126087,0.254347825,0.106086958,-0.039130435,0.350869572,0.313043486,0.172608698,0.037826087,0.43217391,0.304347834,0.172173914,0.078260864,0.483478258,0.283478256,0.11478261,0.073913043,0.599130436,0.303478261,0.053913041,0.040434785
6/25/2014,-2.067619037,-1.791904759,-1.622857136,-1.621428553,-2.141904774,-1.899047626,-1.666666664,-1.559523804,-2.071904773,-1.813809519,-1.563809522,-1.368571441,-1.957142845,-1.719047637,-1.480476184,-1.214761907,-1.871428564,-1.720476209,-1.43809524,-1.103809519,-1.917142857,-1.803333351,-1.451904764,-1.094285717,-1.948095242,-1.78761905,-1.521904777,-1.317142857,-1.774285697,-1.624285718,-1.485714277,-1.418571435,-1.591904757,-1.480476181,-1.401428572,-1.336666663
6/26/2014,-1.097083331,-0.755416669,-0.618333335,-0.674166666,-1.406666655,-1.06624999,-0.731249995,-0.620833332,-1.522916676,-1.13416666,-0.74416667,-0.491249993,-1.583749982,-1.208333325,-0.80583333,-0.412499995,-1.550833344,-1.305833338,-0.846249997,-0.346250008,-1.741666675,-1.458750008,-0.940416655,-0.45375,-2.048333327,-1.602916668,-1.225,-0.992083335,-2.179166675,-1.714583339,-1.381250003,-1.349166663,-2.327916652,-1.79041666,-1.341250007,-1.202916665
6/27/2014,-0.138260875,-0.02086956,0.03260869,0.032173918,-0.242173921,-0.095217396,0.053913049,0.119565214,-0.339565225,-0.162608694,0.031304343,0.182608691,-0.437826097,-0.249130446,-0.016521734,0.248260868,-0.446521746,-0.295652161,0.026956521,0.399130437,-0.577391304,-0.390000017,0.004782615,0.386956527,-0.802608698,-0.481304355,-0.185652168,0.002173908,-0.962173911,-0.572173905,-0.279130441,-0.244347842,-1.177391313,-0.637391309,-0.158695645,0.000434782
6/28/2014,0.371363629,0.316363636,0.279999985,0.282272723,0.360000006,0.341818178,0.319090895,0.395909101,0.451818172,0.394999996,0.294090912,0.410454539,0.614090907,0.502727267,0.362727277,0.421363641,0.606818177,0.632727271,0.586363631,0.601818179,0.463181816,0.689090912,0.732272724,0.791363635,0.270909089,0.589545454,0.660909089,0.660909084,0.125454542,0.414090904,0.569999983,0.550454536,0.005454539,0.313181809,0.575454536,0.640454535
6/29/2014,-2.106249989,-1.578333321,-1.329166675,-1.340833327,-2.239583358,-1.782083329,-1.342916666,-1.340416661,-2.527916672,-1.958749981,-1.288750011,-1.177500002,-2.937916654,-2.264166678,-1.470833329,-1.041249992,-2.897083357,-2.607083326,-1.840416667,-1.097083347,-2.980833337,-2.918749988,-2.182916704,-1.520416678,-3.219583313,-2.99583335,-2.50499998,-2.145416651,-3.385416677,-2.983333329,-2.602083342,-2.521250006,-3.704999983,-3.038333332,-2.447500026,-2.260000007
6/30/2014,-3.97652172,-3.566521753,-3.362608723,-3.362173946,-3.917826062,-3.62391307,-3.392608694,-3.289999988,-3.7104348,-3.471739147,-3.28434783,-3.114782613,-3.426956524,-3.26086956,-3.14956522,-3.019130411,-3.29130435,-3.203478243,-3.089130422,-2.943043476,-3.36913043,-3.22739131,-3.067391287,-2.879565234,-3.411304334,-3.162608701,-2.975217399,-2.834347818,-3.130869575,-2.944782573,-2.810434805,-2.732608715,-2.797826075,-2.733913041,-2.712173923,-2.733043492
7/1/2014,-2.623913055,-2.297826083,-2.119130451,-2.105652187,-2.678260865,-2.369999994,-2.099130449,-1.990000002,-2.600869573,-2.304782619,-2.034782614,-1.823913047,-2.459999986,-2.207826086,-1.987826083,-1.79434781,-2.368260855,-2.237391254,-2.035652181,-1.825217395,-2.485217374,-2.308260866,-2.093913034,-1.874347819,-2.607826077,-2.283043483,-2.059565202,-1.90478262,-2.379130452,-2.11652176,-1.935217391,-1.863043472,-2.100434762,-1.958695681,-1.879999991,-1.940000008
7/2/2014,-0.821304337,-0.60869566,-0.500434785,-0.528260867,-0.970000005,-0.766521751,-0.573913046,-0.440434756,-0.878260859,-0.683913039,-0.526086943,-0.289565213,-0.69130435,-0.54999999,-0.457391307,-0.293043483,-0.62739131,-0.526521727,-0.447826084,-0.353913056,-0.734782628,-0.551739131,-0.45217392,-0.380000016,-0.864782612,-0.68173913,-0.645217388,-0.653478256,-0.844347838,-0.807826087,-0.845217395,-0.892173928,-0.696521738,-0.842608697,-0.993043481,-1.021304345
7/3/2014,2.366249996,2.451666687,2.444999987,2.382916643,2.108333315,2.239166681,2.350416664,2.501666665,2.250416674,2.317916678,2.279999987,2.537916675,2.596249983,2.527916679,2.374166696,2.545833352,2.606250006,2.728750028,2.702916649,2.777500009,2.323749993,2.796249996,2.911249993,3.019583335,1.967916677,2.51041667,2.582083344,2.530833306,1.861250009,2.142916679,2.192500023,2.091250016,1.981250009,2.027083332,2.055000003,2.119583328
7/4/2014,1.192380959,1.396190511,1.460000008,1.414761897,1.014761905,1.197142864,1.373333337,1.358571451,0.826190472,1.05476188,1.32047621,1.357142867,0.604285726,0.868571432,1.168571422,1.31238095,0.592380951,0.688095245,0.924285721,1.112857156,0.587619054,0.566190481,0.736666666,0.861904759,0.557619051,0.53333333,0.60809523,0.672380958,0.641428585,0.575238098,0.535714279,0.536190476,0.765238089,0.634285709,0.520952373,0.536666666
7/5/2014,1.483333216,1.500476079,1.493333211,1.477618932,1.393333217,1.435237984,1.480952267,1.504761782,1.349047491,1.401904645,1.452857038,1.507618929,1.321428452,1.370952275,1.434761774,1.553333217,1.293333219,1.378095126,1.511428438,1.681428464,1.205237966,1.352380851,1.539523695,1.703333202,1.067618924,1.210952247,1.296666558,1.327142741,0.989999875,1.053333216,1.060952263,1.018095112,0.986666555,0.99476177,1.012857034,1.132380836
7/6/2014,0.565217397,0.493043483,0.443913044,0.439130434,0.586521739,0.524782606,0.44130435,0.523478261,0.878695657,0.719130429,0.453043473,0.531739133,1.333913052,1.045217395,0.65652174,0.593043487,1.370000014,1.333913037,1.051739129,0.856086947,1.266086945,1.497391296,1.338695662,1.226521738,1.223478267,1.435217397,1.354782587,1.254782591,1.356521754,1.367391308,1.280434787,1.237826082,1.663043498,1.458695642,1.281739131,1.351739129
7/7/2014,1.907272736,1.83181817,1.745909088,1.72,1.917272736,1.83772727,1.733636378,1.799999993,2.191363618,2.002727259,1.704999991,1.761818171,2.626818155,2.306818199,1.862272718,1.697272737,2.644999995,2.560000021,2.137727273,1.74909091,2.53454546,2.745909125,2.372727267,2.013181808,2.448181812,2.596818186,2.323636357,2.05909091,2.393636357,2.306818176,2.104090913,1.979545444,2.543636355,2.226818182,1.959090902,1.970000004
7/8/2014,0.778749998,0.86625,0.87208334,0.857500006,0.805833329,0.865416674,0.871666671,0.974583327,1.15833334,1.088749994,0.891666669,1.014166666,1.701249989,1.473333324,1.120833335,1.097083335,1.773333337,1.783749986,1.553750001,1.428333332,1.61083332,1.937916688,1.854583345,1.826249997,1.495416656,1.858333328,1.859999983,1.807916678,1.599583325,1.774166677,1.79791665,1.76916668,1.869583348,1.845416656,1.813750008,1.863333327
7/9/2014,0.335000001,0.605,0.714166656,0.695833335,0.277499995,0.503749997,0.6975,0.777499993,0.395416665,0.593333343,0.754166669,0.895416663,0.59041666,0.733333329,0.856666664,1.074999994,0.659999998,0.816666667,1.056250002,1.385833327,0.562916664,0.778333331,1.145000001,1.537916667,0.482916664,0.771666664,1.070833329,1.284583334,0.621666669,0.887916666,1.094999997,1.16125,0.777499998,1.027083327,1.236666671,1.333749993
7/10/2014,1.06833333,1.220000005,1.237499993,1.181249999,0.914166667,1.050000003,1.148750011,1.24333332,1.122499998,1.176666662,1.125416669,1.27041666,1.514583319,1.434999999,1.263749993,1.366250001,1.559583321,1.658750006,1.62250001,1.690416674,1.364583331,1.736249991,1.847500009,1.993333325,1.16875,1.613749996,1.739583338,1.771666661,1.205833331,1.493333325,1.614166665,1.597083335,1.382083328,1.522083325,1.631250009,1.733750001
7/11/2014,0.623043477,0.411739128,0.307826091,0.325217392,0.747826084,0.556521735,0.346521737,0.400000004,1.063043477,0.7573913,0.342173907,0.34956522,1.522608702,1.091304355,0.546086969,0.335652172,1.534782622,1.403478263,0.929130428,0.512608693,1.47565216,1.624347816,1.234782606,0.894782607,1.489130444,1.576521728,1.324347819,1.103043478,1.57304348,1.457391296,1.26173913,1.183478261,1.838695658,1.493478257,1.199130426,1.19260869
7/12/2014,-0.208260872,0.012608694,0.083478251,0.053913038,-0.28826087,-0.101304356,0.053913037,0.164782606,-0.147391292,-0.008260866,0.070434774,0.260434779,0.106956514,0.161739127,0.189565217,0.440434781,0.166521734,0.314782606,0.522608691,0.854347824,0.059999991,0.314782602,0.696521738,1.109565217,-0.017826091,0.253913053,0.530869562,0.719999996,0.166521749,0.328260877,0.433478266,0.466956533,0.44521738,0.480869575,0.504782614,0.64391304
7/13/2014,0.523809526,0.59761904,0.590952379,0.553809529,0.437142861,0.499523815,0.531904764,0.598571424,0.617619044,0.607142854,0.508571428,0.6004762,0.944761891,0.822857139,0.620000003,0.623809516,0.982380959,1.005714277,0.875714281,0.806190479,0.858095225,1.096666659,1.053809525,1.023809525,0.744761897,0.978095236,0.94761905,0.879523802,0.796666643,0.839999992,0.77761905,0.722857144,1.017142854,0.856190465,0.715714294,0.76952381
7/14/2014,0.411304346,0.653043468,0.739130431,0.727826096,0.414347827,0.60391304,0.733478271,0.82304346,0.628260865,0.727391304,0.742608701,0.886086961,0.97043479,0.95826087,0.866086956,0.953043483,1.043913042,1.117391307,1.096086962,1.145217389,0.87652174,1.166521743,1.243913043,1.331739133,0.702173912,1.042608684,1.112608695,1.111304346,0.797826087,0.943478253,0.958260859,0.923913039,1.068695643,1.001304342,0.93086956,0.994782602
7/15/2014,0.741818183,0.922272735,1.00409091,1.00727273,0.770454539,0.914090895,1.023636363,1.101363642,0.876818178,0.98136363,1.053636356,1.18454547,1.033636373,1.091818174,1.140454545,1.342272726,1.086363623,1.188181816,1.370000004,1.64318181,1.033181816,1.173636349,1.48454545,1.809545474,0.983636367,1.120000001,1.32545455,1.468636375,1.017272732,1.129545456,1.220909086,1.239545451,1.074090904,1.183636364,1.285000015,1.424545461
7/16/2014,1.210454551,1.425000002,1.501363622,1.467727276,1.066363626,1.269090899,1.444545436,1.505909086,1.051818179,1.244090898,1.409545468,1.54909089,1.099545453,1.251363649,1.398636353,1.62318181,1.115909089,1.26363636,1.493636352,1.781363635,0.981818184,1.206818173,1.516818181,1.826818202,0.820454542,1.132272719,1.36772726,1.51363637,0.920909086,1.14727272,1.287727272,1.310454552,1.093636372,1.238181819,1.354090907,1.464999983
7/17/2014,0.165217385,0.101304343,0.078695652,0.078260868,0.127826085,0.11478261,0.09130434,0.205217396,0.429130421,0.33173914,0.126521742,0.268260868,0.918695655,0.688260861,0.346521724,0.323043487,0.963913042,0.96956522,0.722608689,0.560000001,0.786956525,1.116086977,0.991739126,0.89913044,0.625217386,0.979999999,0.923913026,0.816521739,0.643478265,0.78739131,0.765652176,0.697391305,0.847391297,0.760869581,0.665652181,0.679999995
